Time passed, x, y 
10.981837272644043, 9, 5, 
11.087131261825562, 9, 5, 
11.19239616394043, 9, 5, 
11.295288562774658, 9, 5, 
11.40088939666748, 9, 6, 
11.505570888519287, 9, 7, 
11.612187147140503, 9, 8, 
11.716857671737671, 9, 9, 
11.821210384368896, 9, 9, 
11.924677848815918, 9, 9, 
12.026899099349976, 8, 9, 
12.128594160079956, 7, 9, 
12.231311321258545, 7, 9, 
12.33329463005066, 7, 9, 
12.436607837677002, 7, 9, 
12.539169549942017, 7, 9, 
12.641472339630127, 7, 10, 
12.743778467178345, 7, 11, 
12.847181558609009, 7, 12, 
12.950233697891235, 7, 13, 
13.052900314331055, 7, 14, 
13.158056020736694, 7, 15, 
13.264486074447632, 7, 15, 
13.510185718536377, 7, 15, 
13.61497974395752, 8, 15, 
13.720126867294312, 9, 15, 
13.824985265731812, 10, 15, 
13.930341720581055, 11, 15, 
14.035807609558105, 11, 15, 
14.195489406585693, 11, 15, 
14.30089259147644, 11, 14, 
14.40559697151184, 11, 13, 
14.510439395904541, 11, 13, 
14.91902208328247, 11, 13, 
15.021751165390015, 11, 14, 
15.125172138214111, 11, 15, 
15.373183965682983, 11, 15, 
15.476592540740967, 10, 15, 
15.580654621124268, 9, 15, 
15.68360447883606, 8, 15, 
15.786790609359741, 7, 15, 
15.891507625579834, 6, 15, 
15.997874975204468, 5, 15, 
16.102478981018066, 5, 15, 
16.247575998306274, 5, 15, 
16.35155963897705, 6, 15, 
16.457278728485107, 7, 15, 
16.55989146232605, 8, 15, 
16.664783000946045, 9, 15, 
16.770028591156006, 10, 15, 
16.87538170814514, 11, 15, 
17.089334964752197, 11, 15, 
17.195420503616333, 10, 15, 
17.299655199050903, 9, 15, 
17.404773473739624, 8, 15, 
17.509830474853516, 7, 15, 
17.617332458496094, 6, 15, 
17.720139741897583, 5, 15, 
18.884819507598877, 5, 15, 
19.373518466949463, 5, 14, 
19.477247953414917, 5, 13, 
37.18634843826294, 5, 13, 
37.29093909263611, 5, 14, 
37.39470958709717, 5, 15, 
41.021241903305054, 5, 15, 
41.12557077407837, 5, 14, 
41.34718871116638, 5, 13, 
41.45344066619873, 5, 13, 
42.32249665260315, 5, 13, 
42.42654466629028, 5, 14, 
42.99959087371826, 5, 15, 
43.10361337661743, 6, 15, 
43.20935416221619, 7, 15, 
43.3151319026947, 8, 15, 
43.4207489490509, 9, 15, 
43.81206798553467, 10, 15, 
43.91644644737244, 9, 15, 
44.020939350128174, 8, 15, 
44.127147912979126, 7, 15, 
44.232733488082886, 6, 15, 
44.338005781173706, 5, 15, 
44.441946506500244, 5, 15, 
44.96404147148132, 5, 15, 
45.06750988960266, 5, 15, 
45.17350459098816, 5, 15, 
45.479535818099976, 5, 15, 
45.58360266685486, 5, 14, 
45.68825936317444, 5, 13, 
45.794023752212524, 5, 13, 
45.89920091629028, 5, 13, 
46.004172563552856, 5, 13, 
46.11037349700928, 5, 13, 
46.29974007606506, 5, 13, 
46.406787157058716, 4, 13, 
46.511454820632935, 3, 13, 
48.24291634559631, 2, 13, 
48.79617190361023, 1, 13, 
48.90055179595947, 1, 14, 
49.00679016113281, 1, 15, 
49.10760474205017, 1, 16, 
