Time passed, x, y 
9.36650276184082, 1, 0, 
9.554048299789429, 1, 1, 
10.357765674591064, 1, 1, 
10.463262557983398, 2, 1, 
10.569157600402832, 3, 1, 
10.675047636032104, 3, 1, 
10.78164005279541, 3, 1, 
21.736748695373535, 3, 1, 
21.840440273284912, 3, 2, 
22.078813314437866, 3, 3, 
22.18526577949524, 3, 3, 
22.394862413406372, 3, 3, 
22.499828815460205, 2, 3, 
22.60585379600525, 1, 3, 
22.712507247924805, 1, 3, 
22.82527470588684, 1, 3, 
22.93069624900818, 1, 4, 
23.03754448890686, 1, 5, 
23.14423108100891, 1, 6, 
23.24994158744812, 1, 7, 
23.355284690856934, 1, 7, 
23.500986337661743, 1, 7, 
23.608582019805908, 2, 7, 
24.966941118240356, 3, 7, 
25.07239580154419, 4, 7, 
25.177629709243774, 5, 7, 
25.345373153686523, 5, 7, 
25.45122528076172, 5, 8, 
25.556195974349976, 5, 9, 
25.66307258605957, 5, 9, 
25.77108860015869, 5, 9, 
25.876558542251587, 6, 9, 
25.98173213005066, 7, 9, 
26.087419748306274, 7, 9, 
26.19367265701294, 7, 9, 
26.294689893722534, 7, 9, 
26.398247957229614, 7, 8, 
26.503570795059204, 7, 8, 
26.611039400100708, 7, 8, 
26.71700358390808, 7, 7, 
26.822646856307983, 7, 7, 
26.9287109375, 7, 7, 
28.17163896560669, 7, 7, 
28.27524185180664, 8, 7, 
28.381126880645752, 9, 7, 
28.486943006515503, 9, 7, 
28.600199937820435, 9, 7, 
28.701000213623047, 9, 7, 
28.805699586868286, 9, 8, 
28.90701389312744, 9, 7, 
29.525434494018555, 9, 8, 
29.63054847717285, 9, 9, 
29.734184980392456, 9, 9, 
29.83545732498169, 10, 9, 
29.9420747756958, 10, 9, 
30.04504919052124, 11, 9, 
30.1505389213562, 11, 9, 
30.25634479522705, 11, 9, 
30.363961219787598, 11, 9, 
30.47060203552246, 11, 9, 
30.85706663131714, 11, 9, 
30.960647106170654, 11, 10, 
31.066564798355103, 11, 11, 
31.171677589416504, 11, 12, 
31.277686595916748, 11, 13, 
31.379016637802124, 11, 12, 
31.48488998413086, 11, 13, 
31.590407371520996, 11, 13, 
31.697144746780396, 11, 13, 
31.906224012374878, 11, 13, 
32.006858825683594, 11, 12, 
32.11292219161987, 11, 13, 
32.214040756225586, 11, 12, 
32.320290327072144, 11, 13, 
32.42601132392883, 11, 13, 
32.57133626937866, 11, 13, 
32.67211294174194, 11, 12, 
32.77809000015259, 11, 13, 
32.87909412384033, 11, 12, 
32.985626459121704, 11, 13, 
33.432297468185425, 11, 14, 
33.536648750305176, 11, 15, 
33.64183783531189, 11, 15, 
33.747114419937134, 11, 15, 
33.854602336883545, 11, 15, 
33.95796012878418, 11, 15, 
34.062596559524536, 10, 15, 
34.16918349266052, 9, 15, 
34.27393698692322, 9, 15, 
34.37983155250549, 9, 15, 
34.486368894577026, 9, 15, 
34.94263672828674, 9, 15, 
35.04677224159241, 9, 14, 
35.1539511680603, 9, 13, 
35.25988578796387, 9, 13, 
35.36699199676514, 9, 13, 
35.47341728210449, 8, 13, 
35.57855224609375, 7, 13, 
35.68435001373291, 7, 13, 
36.09225630760193, 7, 13, 
36.196314573287964, 7, 14, 
36.3006055355072, 7, 15, 
36.40659976005554, 7, 15, 
36.51238203048706, 6, 15, 
36.61800003051758, 5, 15, 
36.72405409812927, 5, 15, 
36.829906702041626, 5, 15, 
37.454299211502075, 5, 15, 
37.55817699432373, 5, 14, 
37.66409373283386, 5, 13, 
37.76690602302551, 5, 12, 
37.8727765083313, 5, 11, 
37.97830057144165, 5, 11, 
38.082144260406494, 5, 11, 
38.188515186309814, 4, 11, 
38.29477620124817, 3, 11, 
38.40018320083618, 2, 11, 
38.50456714630127, 1, 11, 
38.61027193069458, 1, 11, 
39.096333742141724, 1, 11, 
39.200008153915405, 1, 12, 
39.305870056152344, 1, 13, 
39.410967111587524, 1, 14, 
39.51678657531738, 1, 15, 
39.61728525161743, 1, 16, 
